"","Lake.x","Identifier.1","Analysis","Row","Comment","Area.44","d.13C.12C","Area.28","d.15N.14N","Identifier","drift.d13C_adj","GA1.temp","GA2.temp","slope.correction","intercept.correction","d13C_VPDB","d13C_drift.VPDB","d15N_air","d15N_air2","ProcessedOrder","DataSheetNum","People","FISH_ID","Length_mm","Depth_mm","Width_mm","TotalMass_g","VisceraMass_mg","StomContMass_mg","GonadMass_mg","Notes.and.observations...visible.eggs.","CORRECTEDDepth_mm","CORRECTEDWidth_mm","Date","Pull","FreezeDried","Groud","Packed...Tray","Packed...Mass","Packed...Date","X","lakeabv","elev_m","maxdepth_m","WatershedAreaTotal_m2","WatershedAreaofupstreamlakes_m2","Lake_Volume_m3","AddtionalUpstreamVolume_m3","PerimeterLength_m","Area_m2","SDI","Area_ha","IlluminatedBottom_morethan1_ha","MostLightLittoral_morethan50_ha","PerLit_1percentlight","PerLit_50percentofLight","X.Littoral.at.15m","Date.Started","Secchi_m","Rainbow.Trout","Brown.Trout","Total.Fish","Overnight","Notes","Set1","Set2","Set.3","Set4","Hours.net.wet","Minutes","Total.minutes","Total.hours..decimal.","CPUE","X.Elevation_m","Repro","Miles.from.Trailhead","Depth_m","USGS_ReconAlpineLakesReport","Bins","AvgDepth_m","Percent_Littoral","EB","CurrentlyStocked","Has.Natural.Repro","Name_2","Name_3","County","Latitude","Longitude","Elevation_ft","Elevation_m","SizeAcres","Hectares_convertion","Depth_ft","Jurisdiction","Wilderness","CID","GeometryID","kd","kd.below1m","kd.2pt","wateradj","onepercent.kd.2pt","fiftypercent.kd.2pt","onepercent.kd.below1m","fiftypercent.kd.below1m","Totm2overTotm3","Subm2overSubm3","ordered.lit","ordered.depth","ordered.elv","ordered.CPUE","tot.biomass","BMPU","species","include1sigma","include2sigma","X1","Lake.y","fT.mu","fT.sigma","fP.mu","fP.sigma","fL.mu","fL.sigma","count"
"80","Melakwa, Lower","LML_RBT_07",16674,27,0.333,122.308,-16.691,27.908,6.013,"LML_RBT_07",-17.368642971512,-17.6867410829764,-2.05151800140881,0.933789043100511,-11.784314968561,-27.3701878869516,-28.0029634688836,5.45331835961553,5.45963333333333,51,2,"RS mainly","LML-RBT-07",239.8,55,24,166.1,26575,"8077",NA,"developing gonads (eggs) - visisble insect in stomach - cricket?",57.5,26.5,"9/10/2018","",NA,NA,NA,NA,NA,7,"LML",1368.552,13.8684,1210213,872925,236204.1795,19206.7414,964.770028,38258.27563,1.39141338,3.825828,3.825828,2.160312,100,56.46652176,100,"8/10/2018","9",17,6,23,1,"","1:50p-3:45p","9:52a-2:15p","11:15a-4:20p","4:20p-1:25p",43,88,2668,44.46666667,0.517241379,1368.552,"NULL",4.25,13.8684,"N",4,NA,"NULL","","Yes","NULL","NULL","NULL","King",47.45001023,-121.4687958,4490,1368.552,9.1,3.6826426,45.5,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",133,"L3270",0.115015422303765,0.102783506577044,0.211657744997687,1.561,21.76,3.27,44.8,6.74,4.73829778200373,1.42795102404189,"Melakwa, Lower","Melakwa, Lower","Melakwa, Lower","Melakwa, Lower",5319.8,119.635682149952,"rainbow","include","include",80,"Melakwa, Lower",0.370614985140143,0.103077237891571,0.533003641754562,0.0902174614528463,0.0963813731052951,0.0761330955260328,2300
"81","Melakwa, Lower","LML_RBT_09",16529,38,0.345,128.201,-16.18,28.952,5.797,"LML_RBT_09",-16.3073243764122,-17.780205050582,-2.68573332077839,0.967241534605859,-11.1022471812682,-26.752215211191,-26.8753686364247,5.33607721878656,5.3557619047619,53,2,"RS mainly","LML-RBT-09",280.8,66.5,31,275,38254,"14868",NA,"immature gonad; very full stomach - tiny bugs",69,33.5,"9/10/2018","",NA,NA,NA,NA,NA,7,"LML",1368.552,13.8684,1210213,872925,236204.1795,19206.7414,964.770028,38258.27563,1.39141338,3.825828,3.825828,2.160312,100,56.46652176,100,"8/10/2018","9",17,6,23,1,"","1:50p-3:45p","9:52a-2:15p","11:15a-4:20p","4:20p-1:25p",43,88,2668,44.46666667,0.517241379,1368.552,"NULL",4.25,13.8684,"N",4,NA,"NULL","","Yes","NULL","NULL","NULL","King",47.45001023,-121.4687958,4490,1368.552,9.1,3.6826426,45.5,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",133,"L3270",0.115015422303765,0.102783506577044,0.211657744997687,1.561,21.76,3.27,44.8,6.74,4.73829778200373,1.42795102404189,"Melakwa, Lower","Melakwa, Lower","Melakwa, Lower","Melakwa, Lower",5319.8,119.635682149952,"rainbow","include","include",81,"Melakwa, Lower",0.337688651772364,0.0958748176385599,0.523556094297444,0.0798434102397222,0.138755253930192,0.0971200013929452,4933
"82","Melakwa, Lower","LML_RBT_10",16600,44,0.349,137.035,-15.338,27.069,6.244,"LML_RBT_10",-15.2962706133871,-17.8505006308875,-3.08015133176379,0.988466806324353,-10.6553726500957,-25.8164765254987,-25.7752284119835,5.81004069986993,5.80890952380952,54,2,"RS mainly","LML-RBT-10",265,64.3,28.3,250.7,34058,"8902",NA,"purple stomach lining! Gonads? (not eggs) [Photo of purple stomach on Beka's iPhone - Highlighted yellow as a reminder to send to photo folder]",66.8,30.8,"9/10/2018","",NA,NA,NA,NA,NA,7,"LML",1368.552,13.8684,1210213,872925,236204.1795,19206.7414,964.770028,38258.27563,1.39141338,3.825828,3.825828,2.160312,100,56.46652176,100,"8/10/2018","9",17,6,23,1,"","1:50p-3:45p","9:52a-2:15p","11:15a-4:20p","4:20p-1:25p",43,88,2668,44.46666667,0.517241379,1368.552,"NULL",4.25,13.8684,"N",4,NA,"NULL","","Yes","NULL","NULL","NULL","King",47.45001023,-121.4687958,4490,1368.552,9.1,3.6826426,45.5,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",133,"L3270",0.115015422303765,0.102783506577044,0.211657744997687,1.561,21.76,3.27,44.8,6.74,4.73829778200373,1.42795102404189,"Melakwa, Lower","Melakwa, Lower","Melakwa, Lower","Melakwa, Lower",5319.8,119.635682149952,"rainbow","include","include",82,"Melakwa, Lower",0.211207151243438,0.0955156019396119,0.587395750033116,0.0663701236547438,0.201397098723446,0.121307138639527,6964
"83","Melakwa, Lower","LML_RBT_11",16602,46,0.345,130.144,-15.235,28.988,5.962,"LML_RBT_11",-15.1913738230865,-17.7742097135439,-3.00684166323022,0.988666358843131,-10.7272368011964,-25.7895687781714,-25.7464370446921,5.52843116686947,5.52690952380952,55,2,"RS mainly","LML-RBT-11",245.5,60.8,27.1,195.8,21609,"4153",NA,"",63.3,29.6,"9/10/2018","",NA,NA,NA,NA,NA,7,"LML",1368.552,13.8684,1210213,872925,236204.1795,19206.7414,964.770028,38258.27563,1.39141338,3.825828,3.825828,2.160312,100,56.46652176,100,"8/10/2018","9",17,6,23,1,"","1:50p-3:45p","9:52a-2:15p","11:15a-4:20p","4:20p-1:25p",43,88,2668,44.46666667,0.517241379,1368.552,"NULL",4.25,13.8684,"N",4,NA,"NULL","","Yes","NULL","NULL","NULL","King",47.45001023,-121.4687958,4490,1368.552,9.1,3.6826426,45.5,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",133,"L3270",0.115015422303765,0.102783506577044,0.211657744997687,1.561,21.76,3.27,44.8,6.74,4.73829778200373,1.42795102404189,"Melakwa, Lower","Melakwa, Lower","Melakwa, Lower","Melakwa, Lower",5319.8,119.635682149952,"rainbow","include","include",83,"Melakwa, Lower",0.233493920830105,0.0973371528701292,0.543405000749289,0.0711126130142666,0.223101078420606,0.126150231745163,7696
"84","Melakwa, Lower","LML_RBT_12",16549,58,0.345,135.682,-17.121,28.512,5.745,"LML_RBT_12",-17.3153372061028,-17.8586391872546,-2.74838191949688,0.966231066836533,-11.0444280058503,-27.5872701011586,-27.7750447471373,5.28436403142236,5.30376190476191,56,2,"RS mainly","LML-RBT-12",252.8,67.8,30.5,207.4,29999,"8571",NA,"stomach contents slightly frozen at time of recording mass",70.3,33,"9/10/2018","",NA,NA,NA,NA,NA,7,"LML",1368.552,13.8684,1210213,872925,236204.1795,19206.7414,964.770028,38258.27563,1.39141338,3.825828,3.825828,2.160312,100,56.46652176,100,"8/10/2018","9",17,6,23,1,"","1:50p-3:45p","9:52a-2:15p","11:15a-4:20p","4:20p-1:25p",43,88,2668,44.46666667,0.517241379,1368.552,"NULL",4.25,13.8684,"N",4,NA,"NULL","","Yes","NULL","NULL","NULL","King",47.45001023,-121.4687958,4490,1368.552,9.1,3.6826426,45.5,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",133,"L3270",0.115015422303765,0.102783506577044,0.211657744997687,1.561,21.76,3.27,44.8,6.74,4.73829778200373,1.42795102404189,"Melakwa, Lower","Melakwa, Lower","Melakwa, Lower","Melakwa, Lower",5319.8,119.635682149952,"rainbow","include","include",84,"Melakwa, Lower",0.411100132225084,0.105564220144658,0.501024028541984,0.100569295619275,0.0878758392329319,0.0682876506477091,2054
"85","Melakwa, Lower","LML_RBT_13",16690,43,0.338,126.166,-15.067,27.824,5.971,"LML_RBT_13",-16.1462091768524,-17.7321099579384,-2.09297587983202,0.933555523412191,-11.7460908070143,-25.8119718782658,-26.8194735662335,5.41144668398614,5.41763333333333,57,2,"RS mainly","LML-RBT-13",260.5,58,26,208.7,21859,"4105",NA,"primarily waste from intestines in stomach content mass",60.5,28.5,"9/10/2018","",NA,NA,NA,NA,NA,7,"LML",1368.552,13.8684,1210213,872925,236204.1795,19206.7414,964.770028,38258.27563,1.39141338,3.825828,3.825828,2.160312,100,56.46652176,100,"8/10/2018","9",17,6,23,1,"","1:50p-3:45p","9:52a-2:15p","11:15a-4:20p","4:20p-1:25p",43,88,2668,44.46666667,0.517241379,1368.552,"NULL",4.25,13.8684,"N",4,NA,"NULL","","Yes","NULL","NULL","NULL","King",47.45001023,-121.4687958,4490,1368.552,9.1,3.6826426,45.5,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",133,"L3270",0.115015422303765,0.102783506577044,0.211657744997687,1.561,21.76,3.27,44.8,6.74,4.73829778200373,1.42795102404189,"Melakwa, Lower","Melakwa, Lower","Melakwa, Lower","Melakwa, Lower",5319.8,119.635682149952,"rainbow","include","include",85,"Melakwa, Lower",0.243875583808295,0.097581168169342,0.524871087602833,0.074233330672309,0.231253328588872,0.129526929028307,7939
"86","Melakwa, Lower","LML_RBT_14",16402,16,0.347,133.869,-14.933,29.246,6.014,"LML_RBT_14",-15.2110624545669,-17.7038596668105,-2.20985396048879,0.942299898214379,-11.6176548379628,-25.6890192179981,-25.9510374406337,5.53162997011509,5.55975,102,4,"RS mainly","LML-RBT-14",240.9,60.5,26.5,169.5,21008,"5369",NA,"LML 8/15/18. big strange hump on the back.",NA,NA,"8/15/2018","",NA,NA,NA,NA,NA,7,"LML",1368.552,13.8684,1210213,872925,236204.1795,19206.7414,964.770028,38258.27563,1.39141338,3.825828,3.825828,2.160312,100,56.46652176,100,"8/10/2018","9",17,6,23,1,"","1:50p-3:45p","9:52a-2:15p","11:15a-4:20p","4:20p-1:25p",43,88,2668,44.46666667,0.517241379,1368.552,"NULL",4.25,13.8684,"N",4,NA,"NULL","","Yes","NULL","NULL","NULL","King",47.45001023,-121.4687958,4490,1368.552,9.1,3.6826426,45.5,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",133,"L3270",0.115015422303765,0.102783506577044,0.211657744997687,1.561,21.76,3.27,44.8,6.74,4.73829778200373,1.42795102404189,"Melakwa, Lower","Melakwa, Lower","Melakwa, Lower","Melakwa, Lower",5319.8,119.635682149952,"rainbow","include","include",86,"Melakwa, Lower",0.225528405087674,0.0969883173649349,0.539944612244159,0.0725201669449471,0.234526982668166,0.129197427821966,7907
"87","Melakwa, Lower","LML_RBT_15",16423,37,0.349,137.667,-14.893,29.002,7.346,"LML_RBT_15",-15.536019426186,-17.7568857011377,-2.24749603957269,0.941365219302045,-11.5842853978272,-25.6040376088925,-26.2093537320396,6.85573817395064,6.89175,103,4,"RS mainly","LML-RBT-15",254.5,57.2,30.2,205.3,18167,"1548",420,"LML 8/15/18. small gonad, eggs?",NA,NA,"8/15/2018","",NA,NA,NA,NA,NA,7,"LML",1368.552,13.8684,1210213,872925,236204.1795,19206.7414,964.770028,38258.27563,1.39141338,3.825828,3.825828,2.160312,100,56.46652176,100,"8/10/2018","9",17,6,23,1,"","1:50p-3:45p","9:52a-2:15p","11:15a-4:20p","4:20p-1:25p",43,88,2668,44.46666667,0.517241379,1368.552,"NULL",4.25,13.8684,"N",4,NA,"NULL","","Yes","NULL","NULL","NULL","King",47.45001023,-121.4687958,4490,1368.552,9.1,3.6826426,45.5,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",133,"L3270",0.115015422303765,0.102783506577044,0.211657744997687,1.561,21.76,3.27,44.8,6.74,4.73829778200373,1.42795102404189,"Melakwa, Lower","Melakwa, Lower","Melakwa, Lower","Melakwa, Lower",5319.8,119.635682149952,"rainbow","include","include",87,"Melakwa, Lower",0.114347355395785,0.0660895088452452,0.755227427897139,0.0443532970098093,0.130425216707076,0.0820129303755276,4026
"88","Melakwa, Lower","LML_RBT_16",16504,13,0.346,133.235,-16.151,28.999,6.227,"LML_RBT_16",-16.1945583392989,-17.832983749153,-2.72788985679615,0.966561353676031,-11.063327087336,-26.6742595105576,-26.7163613179542,5.76370549891359,5.78576190476191,104,4,"RS mainly","LML-RBT-16",254.2,63.2,38.9,196.2,19461,"1869",NA,"LML 8/15/18. Small insects in the stomach.",NA,NA,"8/15/2018","",NA,NA,NA,NA,NA,7,"LML",1368.552,13.8684,1210213,872925,236204.1795,19206.7414,964.770028,38258.27563,1.39141338,3.825828,3.825828,2.160312,100,56.46652176,100,"8/10/2018","9",17,6,23,1,"","1:50p-3:45p","9:52a-2:15p","11:15a-4:20p","4:20p-1:25p",43,88,2668,44.46666667,0.517241379,1368.552,"NULL",4.25,13.8684,"N",4,NA,"NULL","","Yes","NULL","NULL","NULL","King",47.45001023,-121.4687958,4490,1368.552,9.1,3.6826426,45.5,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",133,"L3270",0.115015422303765,0.102783506577044,0.211657744997687,1.561,21.76,3.27,44.8,6.74,4.73829778200373,1.42795102404189,"Melakwa, Lower","Melakwa, Lower","Melakwa, Lower","Melakwa, Lower",5319.8,119.635682149952,"rainbow","include","include",88,"Melakwa, Lower",0.277708258585439,0.0948230552977799,0.589405636984409,0.0706992143711098,0.132886104430152,0.0963743646330902,4120
"89","Melakwa, Lower","LML_RBT_05",16527,36,0.341,130.292,-16.238,28.719,7.153,"LML_RBT_05",-16.3586230934431,-17.8021280260909,-2.70324411076908,0.966958887946969,-11.0860740808015,-26.7875525032844,-26.9041900755809,6.68459802774528,6.7117619047619,48,2,"RS mainly","LML-RBT-05",360.2,77.4,32,578.5,60346,"3390",NA,"",79.9,34.5,"9/9/2018","",NA,NA,NA,NA,NA,7,"LML",1368.552,13.8684,1210213,872925,236204.1795,19206.7414,964.770028,38258.27563,1.39141338,3.825828,3.825828,2.160312,100,56.46652176,100,"8/10/2018","9",17,6,23,1,"","1:50p-3:45p","9:52a-2:15p","11:15a-4:20p","4:20p-1:25p",43,88,2668,44.46666667,0.517241379,1368.552,"NULL",4.25,13.8684,"N",4,NA,"NULL","","Yes","NULL","NULL","NULL","King",47.45001023,-121.4687958,4490,1368.552,9.1,3.6826426,45.5,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",133,"L3270",0.115015422303765,0.102783506577044,0.211657744997687,1.561,21.76,3.27,44.8,6.74,4.73829778200373,1.42795102404189,"Melakwa, Lower","Melakwa, Lower","Melakwa, Lower","Melakwa, Lower",5319.8,119.635682149952,"rainbow","include","include",89,"Melakwa, Lower",0.160642395237504,0.0732035996195648,0.734752291000008,0.0500140591120397,0.104605313762487,0.0781485895723031,1961
"90","Melakwa, Upper","UML_RBT_01",16620,64,0.345,129.106,-12.674,28.478,5.354,"UML_RBT_01",-12.6133027103812,-17.762717916678,-2.99579893562351,0.988696424672699,-10.7380643033108,-23.2688027896125,-23.2087915963791,4.92127302479755,4.91890952380952,89,3,"RS mainly","UML-RBT-01",175,39.3,17.3,56,8738,"973",107,"UML Rock bag. Light pink tissue. Developing gonad?",NA,NA,"8/10/2018","6:12p",NA,NA,NA,NA,NA,16,"UML",1371.6,5.4864,872925,0,19206.7414,0,460.001721,9272.361742,1.347594846,0.927236,0.927236,0.927236,100,100,100,"8/10/2018","max",11,2,13,1,"","2:18p-6:12p","6:45p-10:15a","","",19,30,1170,19.5,0.666666667,1371.6,"NULL",4.26,5.4864,"N",2,NA,"NULL","","Yes","NULL","NULL","NULL","King",47.45261022,-121.4700959,4500,1371.6,2.11,0.85388746,18,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",132,"L3271",0.137461276171073,0.0496351460560639,0.179296719623021,1.573,25.68,3.87,92.78,13.96,45.448885983335,45.448885983335,"Melakwa, Upper","Melakwa, Upper","Melakwa, Upper","Melakwa, Upper",2114.6,108.441025641026,"rainbow","include","include",90,"Melakwa, Upper",0.0864473978629833,0.0725896760773213,0.37065640301106,0.125649831940065,0.542896199125956,0.11315682194117,3470
"91","Melakwa, Upper","UML_RBT_03",16629,73,0.337,126.181,-15.581,27.852,6.79,"UML_RBT_03",-15.5117671540286,-17.730334963082,-2.96468142285893,0.988781157584945,-10.768578870835,-26.174778087166,-26.1063219535835,6.35528468929635,6.35490952380952,91,3,"RS mainly","UML-RBT-03",370.1,75.6,31.3,433.6,48345,"8051",NA,"UML Rock bag. Stomach content mass, primarily waste",NA,NA,"8/10/2018","6:12p",NA,NA,NA,NA,NA,16,"UML",1371.6,5.4864,872925,0,19206.7414,0,460.001721,9272.361742,1.347594846,0.927236,0.927236,0.927236,100,100,100,"8/10/2018","max",11,2,13,1,"","2:18p-6:12p","6:45p-10:15a","","",19,30,1170,19.5,0.666666667,1371.6,"NULL",4.26,5.4864,"N",2,NA,"NULL","","Yes","NULL","NULL","NULL","King",47.45261022,-121.4700959,4500,1371.6,2.11,0.85388746,18,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",132,"L3271",0.137461276171073,0.0496351460560639,0.179296719623021,1.573,25.68,3.87,92.78,13.96,45.448885983335,45.448885983335,"Melakwa, Upper","Melakwa, Upper","Melakwa, Upper","Melakwa, Upper",2114.6,108.441025641026,"rainbow","include","include",91,"Melakwa, Upper",0.14519905067983,0.0866147910453002,0.70056154883609,0.11356897180493,0.154239400484079,0.0825618166673384,8901
"92","Melakwa, Upper","UML_RBT_04",16536,45,0.344,128.223,-15.409,28.561,6.691,"UML_RBT_04",-15.5597788668039,-17.7804357083827,-2.68591755673238,0.967238559940635,-11.1020769703069,-26.0062559404321,-26.152095074429,6.22514624770182,6.2497619047619,92,3,"RS mainly","UML-RBT-04",315,64.8,27.5,278.2,34701,"3081",1638,"UML Rock bag. Small male gonad. Stomach content mass, primarily waste",NA,NA,"8/10/2018","6:12p",NA,NA,NA,NA,NA,16,"UML",1371.6,5.4864,872925,0,19206.7414,0,460.001721,9272.361742,1.347594846,0.927236,0.927236,0.927236,100,100,100,"8/10/2018","max",11,2,13,1,"","2:18p-6:12p","6:45p-10:15a","","",19,30,1170,19.5,0.666666667,1371.6,"NULL",4.26,5.4864,"N",2,NA,"NULL","","Yes","NULL","NULL","NULL","King",47.45261022,-121.4700959,4500,1371.6,2.11,0.85388746,18,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",132,"L3271",0.137461276171073,0.0496351460560639,0.179296719623021,1.573,25.68,3.87,92.78,13.96,45.448885983335,45.448885983335,"Melakwa, Upper","Melakwa, Upper","Melakwa, Upper","Melakwa, Upper",2114.6,108.441025641026,"rainbow","include","include",92,"Melakwa, Upper",0.142018080660483,0.08478208046583,0.676784478194105,0.112308620744423,0.181197441145412,0.0864144243702466,8971
"93","Melakwa, Upper","UML_RBT_06",16454,15,0.338,136.146,-12.889,27.457,6.376,"UML_RBT_06",-12.8859638684841,-17.5324944929474,-2.78364155400714,0.989907490463392,-10.9444523749232,-23.7033700195058,-23.7003645301762,5.94557524814976,5.95922619047619,94,3,"RS mainly","UML-RBT-06",177,44.3,17.2,70.9,11893,"3160",NA,"UML Rock bag. Beginning gonad? Pink; full stomach -> beetles?",NA,NA,"8/10/2018","6:12p",NA,NA,NA,NA,NA,16,"UML",1371.6,5.4864,872925,0,19206.7414,0,460.001721,9272.361742,1.347594846,0.927236,0.927236,0.927236,100,100,100,"8/10/2018","max",11,2,13,1,"","2:18p-6:12p","6:45p-10:15a","","",19,30,1170,19.5,0.666666667,1371.6,"NULL",4.26,5.4864,"N",2,NA,"NULL","","Yes","NULL","NULL","NULL","King",47.45261022,-121.4700959,4500,1371.6,2.11,0.85388746,18,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",132,"L3271",0.137461276171073,0.0496351460560639,0.179296719623021,1.573,25.68,3.87,92.78,13.96,45.448885983335,45.448885983335,"Melakwa, Upper","Melakwa, Upper","Melakwa, Upper","Melakwa, Upper",2114.6,108.441025641026,"rainbow","include","include",93,"Melakwa, Upper",0.0553788294225338,0.0548920130176342,0.537209755730819,0.114613788116308,0.407411414846647,0.0990204440416334,2038
"94","Melakwa, Upper","UML_RBT_09",16640,84,0.341,132.736,-13.463,28.232,4.994,"UML_RBT_09",-13.3833348073753,-17.8029059924228,-3.03441656684929,0.988591289148247,-10.7002022143657,-24.0096067401685,-23.9308504246914,4.5617714933076,4.55890952380952,197,8,"RS","UML-RBT-09",169.6,38.9,18.2,56.6,10274,"3239",2152,"9/9/18 - pulled from overnight set; super full stomach, dark insects",NA,NA,"9/9/2018","",NA,NA,NA,NA,NA,16,"UML",1371.6,5.4864,872925,0,19206.7414,0,460.001721,9272.361742,1.347594846,0.927236,0.927236,0.927236,100,100,100,"8/10/2018","max",11,2,13,1,"","2:18p-6:12p","6:45p-10:15a","","",19,30,1170,19.5,0.666666667,1371.6,"NULL",4.26,5.4864,"N",2,NA,"NULL","","Yes","NULL","NULL","NULL","King",47.45261022,-121.4700959,4500,1371.6,2.11,0.85388746,18,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",132,"L3271",0.137461276171073,0.0496351460560639,0.179296719623021,1.573,25.68,3.87,92.78,13.96,45.448885983335,45.448885983335,"Melakwa, Upper","Melakwa, Upper","Melakwa, Upper","Melakwa, Upper",2114.6,108.441025641026,"rainbow","include","include",94,"Melakwa, Upper",0.128415415281902,0.090058045193471,0.356084995214976,0.123852521632907,0.515499589503121,0.117489165701968,5971
"95","Melakwa, Upper","UML_RBT_10",16548,57,0.342,119.882,-14.757,25.291,5.593,"UML_RBT_10",-14.9479865646183,-17.6929849485931,-2.61606700708516,0.968367676778625,-11.1666852700517,-25.4568870762739,-25.6418322921493,5.13320240681932,5.1517619047619,198,8,"RS","UML-RBT-10",218.5,48.2,25.9,119,19021,"6329",93,"9/9/18 - pulled from overnight set; tiny eggs; super full stomach -> dark insects [length changed from 118.5 to 218.5 on 4/2 based on the point being very outside the tradtional curve. Upon looking back at the photo it seems very clear the fish is much longer than 118 mm and likely about 218. It is a reasonable typo and correction. RRS 4/2/19]",NA,NA,"9/9/2018","",NA,NA,NA,NA,NA,16,"UML",1371.6,5.4864,872925,0,19206.7414,0,460.001721,9272.361742,1.347594846,0.927236,0.927236,0.927236,100,100,100,"8/10/2018","max",11,2,13,1,"","2:18p-6:12p","6:45p-10:15a","","",19,30,1170,19.5,0.666666667,1371.6,"NULL",4.26,5.4864,"N",2,NA,"NULL","","Yes","NULL","NULL","NULL","King",47.45261022,-121.4700959,4500,1371.6,2.11,0.85388746,18,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",132,"L3271",0.137461276171073,0.0496351460560639,0.179296719623021,1.573,25.68,3.87,92.78,13.96,45.448885983335,45.448885983335,"Melakwa, Upper","Melakwa, Upper","Melakwa, Upper","Melakwa, Upper",2114.6,108.441025641026,"rainbow","include","include",95,"Melakwa, Upper",0.17620711392747,0.0999966665595302,0.485615963181798,0.129495020254849,0.338176922890732,0.11594968167961,8673
"96","Melakwa, Upper","UML_RBT_11",16532,41,0.337,125.14,-18.385,25.238,5.861,"UML_RBT_11",-18.5223763008658,-17.7481121629527,-2.66009940008901,0.967655597159564,-11.1259399265031,-28.9162880802817,-29.0492210267315,5.39972421861942,5.4197619047619,199,8,"RS","UML-RBT-11",260.5,62.1,29.2,201.7,33897,"4789",NA,"9/9/18 - pulled from overnight set; fatty viscera; mushy waste in gut, small amount of red in stomach, copepods?",NA,NA,"9/9/2018","",NA,NA,NA,NA,NA,16,"UML",1371.6,5.4864,872925,0,19206.7414,0,460.001721,9272.361742,1.347594846,0.927236,0.927236,0.927236,100,100,100,"8/10/2018","max",11,2,13,1,"","2:18p-6:12p","6:45p-10:15a","","",19,30,1170,19.5,0.666666667,1371.6,"NULL",4.26,5.4864,"N",2,NA,"NULL","","Yes","NULL","NULL","NULL","King",47.45261022,-121.4700959,4500,1371.6,2.11,0.85388746,18,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",132,"L3271",0.137461276171073,0.0496351460560639,0.179296719623021,1.573,25.68,3.87,92.78,13.96,45.448885983335,45.448885983335,"Melakwa, Upper","Melakwa, Upper","Melakwa, Upper","Melakwa, Upper",2114.6,108.441025641026,"rainbow","include","include",96,"Melakwa, Upper",0.596110827690728,0.136794527589246,0.311262551049906,0.164636737225373,0.0926266212593663,0.0809218464724273,1305
"97","Olallie","OLA_RBT_03",16480,41,0.357,136.817,-18.155,29.134,7.402,"OLA_RBT_03",-18.1467012405231,-17.5402406085645,-2.79075695453764,0.989865160195893,-10.9375269201288,-28.9085289034852,-28.9003142506062,6.96979147660902,6.98522619047619,65,2,"RS mainly","OLA-RBT-03",161.2,32,16,44,3934,"506",NA,"captured 8/27/18",NA,NA,"8/27/2018","",NA,NA,NA,NA,NA,11,"OLA",1152.144,12.192,1301600,0,377041,0,1049,55594,1.255037189,5.559385,3.472687,0.747112,62.46530866,13.43875267,100,"8/27/2018","7.25",17,0,17,1,"crayfish","1:30p-7:00p","7:00p-10:00a","","",20,30,1230,20.5,0.829268293,1152.144,"Yes",3,12.192,"N",4,NA,"NULL","","No","Yes","Divide","NULL","King",47.42220981,-121.5103964,3780,1152.144,13.4,5.4227924,40,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",92,"L3499",0.411061535923991,0.526094994966801,0.440967635497322,1.338,10.44,1.57,8.75,1.32,3.45214446174289,3.45214446174289,"Olallie","Olallie","Olallie","Olallie",966.7,47.1560975609756,"rainbow","include","include",97,"Olallie",0.129363065153176,0.123767880347014,0.758165363940984,0.120320762042569,0.112471570905841,0.0622372032222618,5014
